source_dataset,record_id,distance_km,weather_condition,traffic_level,time_of_day,vehicle_type,gig_type,temperature_c,humidity_pct,precipitation_mm,preparation_time_min,courier_experience_yrs,worker_age,worker_rating,order_type,delivery_time_min,congestion_ratio,weather_risk,traffic_risk,news_risk,context_mult,severity_score,claim_triggered,risk_band,coverage_amount,payout_estimate
,19AF,8.03,Clear,Medium,Unknown,scooter,delivery,19.22,65.0,0.0,17.0,5.0,38.0,4.9,Snack,29.48333333,0.5,3.0,50.0,0.0,1.3,26.24,0,Low,5000,1311.9999999999998
,D38C,11.91,Fog,Medium,Unknown,scooter,delivery,17.72,82.0,0.0,17.0,5.0,24.0,5.0,Drinks,34.25,0.5,16.4,50.0,0.0,1.3,29.1,0,Low,5000,1455.0000000000002
,4EA6,13.57,Clear,Medium,Unknown,motorcycle,delivery,22.97,43.0,0.0,17.0,5.0,30.0,4.8,Buffet,29.45,0.5,0.0,50.0,0.0,1.2,24.48,0,Low,5000,1224.0
,8178,12.91,Fog,Medium,Unknown,motorcycle,delivery,23.97,78.0,0.0,17.0,5.0,25.0,4.3,Snack,33.36666667,0.5,15.6,50.0,0.0,1.2,31.83,0,Moderate,5000,1591.4999999999998
,3520,11.43,Fog,Medium,Unknown,ev,delivery,23.97,78.0,0.0,17.0,5.0,30.0,4.7,Drinks,33.78333333,0.5,15.6,50.0,0.0,1.0,28.13,0,Low,5000,1406.5
,4E7C,6.66,Fog,Medium,Unknown,ev,delivery,18.74,68.0,0.0,17.0,5.0,26.0,4.6,Meal,25.41666667,0.5,13.6,50.0,0.0,1.0,31.06,0,Moderate,5000,1553.0
,91BD,13.4,Fog,Medium,Unknown,motorcycle,delivery,17.18,72.0,0.0,17.0,5.0,29.0,4.7,Meal,26.81666667,0.5,14.4,50.0,0.0,1.2,25.54,0,Low,5000,1277.0
,36C5,7.88,Fog,Medium,Unknown,motorcycle,delivery,26.99,44.0,0.0,17.0,5.0,29.0,4.8,Buffet,29.98333333,0.5,10.0,50.0,0.0,1.2,23.79,0,Low,5000,1189.5
,9BD8,8.18,Fog,Medium,Unknown,motorcycle,delivery,26.84,44.0,0.0,17.0,5.0,33.0,4.6,Drinks,39.38333333,0.5,10.0,50.0,0.0,1.2,28.98,0,Low,5000,1449.0
,59BA,15.56,Clear,Medium,Unknown,motorcycle,delivery,19.72,46.0,0.0,17.0,5.0,24.0,4.6,Buffet,32.13333333,0.5,0.0,50.0,0.0,1.2,21.86,0,Low,5000,1093.0
,A64,17.48,Clear,Medium,Unknown,ev,delivery,17.23,53.0,0.0,17.0,5.0,35.0,4.6,Snack,33.78333333,0.5,0.6,50.0,0.0,1.0,26.8,0,Low,5000,1340.0
,9EF2,9.36,Cloudy,Medium,Unknown,ev,delivery,18.19,81.0,0.0,17.0,5.0,38.0,4.8,Buffet,25.83333333,0.5,8.2,50.0,0.0,1.0,28.04,0,Low,5000,1402.0
,AE89,18.12,Clear,Medium,Unknown,scooter,delivery,22.48,43.0,0.0,17.0,5.0,28.0,4.1,Snack,33.8,0.5,0.0,50.0,0.0,1.3,27.18,0,Low,5000,1359.0
,2701,9.33,Fog,Medium,Unknown,scooter,delivery,17.12,72.0,0.0,17.0,5.0,31.0,4.8,Snack,28.01666667,0.5,14.4,50.0,0.0,1.3,30.81,0,Moderate,5000,1540.5
,124F,9.9,Fog,Medium,Unknown,scooter,delivery,19.66,91.0,0.0,17.0,5.0,30.0,4.7,Snack,30.9,0.5,18.2,50.0,0.0,1.3,28.53,0,Low,5000,1426.5
,C20D,7.29,Clear,Medium,Unknown,scooter,delivery,21.64,52.0,0.0,17.0,5.0,24.0,4.8,Buffet,30.8,0.5,0.4,50.0,0.0,1.3,20.82,0,Low,5000,1041.0
,BBAC,11.89,Cloudy,Medium,Unknown,scooter,delivery,18.4,81.0,0.0,17.0,5.0,20.0,4.8,Meal,27.36666667,0.5,8.2,50.0,0.0,1.3,29.86,0,Low,5000,1492.9999999999998
,B212,11.08,Fog,Medium,Unknown,motorcycle,delivery,19.9,93.0,0.0,17.0,5.0,25.0,4.6,Meal,31.26666667,0.5,18.6,50.0,0.0,1.2,27.01,0,Low,5000,1350.5
,64AC,11.74,Fog,Medium,Unknown,scooter,delivery,24.96,73.0,0.0,17.0,5.0,29.0,4.6,Meal,26.4,0.5,14.6,50.0,0.0,1.3,32.28,0,Moderate,5000,1614.0000000000002
,FCF,9.69,Fog,Medium,Unknown,motorcycle,delivery,17.07,72.0,0.0,17.0,5.0,37.0,4.4,Drinks,32.86666667,0.5,14.4,50.0,0.0,1.2,29.88,0,Low,5000,1494.0
,235D,9.71,Clear,Medium,Unknown,motorcycle,delivery,17.72,68.0,0.0,17.0,5.0,28.0,4.6,Drinks,34.8,0.5,3.6,50.0,0.0,1.2,24.61,0,Low,5000,1230.5
,DCB9,13.86,Clear,Medium,Unknown,motorcycle,delivery,21.78,51.0,0.0,17.0,5.0,25.0,4.8,Snack,30.48333333,0.5,0.2,50.0,0.0,1.2,24.45,0,Low,5000,1222.5
,29D4,9.08,Fog,Medium,Unknown,motorcycle,delivery,26.9,44.0,0.0,17.0,5.0,24.0,4.7,Buffet,34.56666667,0.5,10.0,50.0,0.0,1.2,27.93,0,Low,5000,1396.5
,78B2,11.75,Clear,Medium,Unknown,scooter,delivery,22.78,43.0,0.0,17.0,5.0,34.0,4.7,Drinks,31.9,0.5,0.0,50.0,0.0,1.3,23.6,0,Low,5000,1180.0
,A5F2,17.99,Clear,Medium,Unknown,motorcycle,delivery,22.57,44.0,0.0,17.0,5.0,28.0,4.9,Buffet,31.21666667,0.5,0.0,50.0,0.0,1.2,26.35,0,Low,5000,1317.5
,64A9,10.51,Cloudy,Medium,Unknown,scooter,delivery,18.19,81.0,0.0,17.0,5.0,20.0,4.8,Meal,26.15,0.5,8.2,50.0,0.0,1.3,29.65,0,Low,5000,1482.5
,B29F,12.87,Fog,Medium,Unknown,motorcycle,delivery,17.12,72.0,0.0,17.0,5.0,39.0,4.6,Drinks,38.96666667,0.5,14.4,50.0,0.0,1.2,28.85,0,Low,5000,1442.5000000000002
,8779,9.69,Fog,Medium,Unknown,motorcycle,delivery,17.07,72.0,0.0,17.0,5.0,24.0,4.6,Meal,23.83333333,0.5,14.4,50.0,0.0,1.2,27.34,0,Low,5000,1366.9999999999998
,C763,13.99,Clear,Medium,Unknown,motorcycle,delivery,18.91,57.0,0.0,17.0,5.0,29.0,4.9,Snack,28.5,0.5,1.4,50.0,0.0,1.2,26.6,0,Low,5000,1330.0
,69BC,9.99,Cloudy,Medium,Unknown,motorcycle,delivery,18.01,81.0,0.0,17.0,5.0,30.0,4.9,Snack,28.83333333,0.5,8.2,50.0,0.0,1.2,22.32,1,Low,5000,1116.0
,AA40,9.99,Cloudy,Medium,Unknown,motorcycle,delivery,18.01,81.0,0.0,17.0,5.0,28.0,4.6,Buffet,26.8,0.5,8.2,50.0,0.0,1.2,27.26,0,Low,5000,1363.0
,97B4,9.89,Fog,Medium,Unknown,scooter,delivery,25.03,73.0,0.0,17.0,5.0,26.0,4.6,Snack,28.11666667,0.5,14.6,50.0,0.0,1.3,30.59,0,Moderate,5000,1529.5
,731,11.75,Fog,Medium,Unknown,ev,delivery,17.14,72.0,0.0,17.0,5.0,29.0,4.6,Snack,30.86666667,0.5,14.4,50.0,0.0,1.0,25.88,0,Low,5000,1293.9999999999998
,8A27,11.71,Clear,Medium,Unknown,motorcycle,delivery,23.1,43.0,0.0,17.0,5.0,38.0,4.6,Snack,30.96666667,0.5,0.0,50.0,0.0,1.2,25.45,0,Low,5000,1272.5
,6089,14.17,Clear,Medium,Unknown,motorcycle,delivery,22.99,43.0,0.0,17.0,5.0,23.0,4.4,Meal,29.56666667,0.5,0.0,50.0,0.0,1.2,23.45,0,Low,5000,1172.5
,5917,12.5,Clear,Medium,Unknown,motorcycle,delivery,23.08,43.0,0.0,17.0,5.0,34.0,5.0,Buffet,27.43333333,0.5,0.0,50.0,0.0,1.2,22.41,0,Low,5000,1120.5
,9EA3,9.56,Clear,Medium,Unknown,motorcycle,delivery,17.59,68.0,0.0,17.0,5.0,37.0,4.7,Drinks,30.71666667,0.5,3.6,50.0,0.0,1.2,26.69,0,Low,5000,1334.5000000000002
,DCB2,10.47,Clear,Medium,Unknown,motorcycle,delivery,18.51,57.0,0.0,17.0,5.0,34.0,4.3,Buffet,25.38333333,0.5,1.4,50.0,0.0,1.2,21.82,1,Low,5000,1091.0
,8AD1,11.72,Fog,Medium,Unknown,motorcycle,delivery,19.47,68.0,0.0,17.0,5.0,30.0,4.0,Snack,30.81666667,0.5,13.6,50.0,0.0,1.2,30.0,0,Low,5000,1500.0
,87BD,9.26,Fog,Medium,Unknown,ev,delivery,26.52,88.0,0.0,17.0,5.0,38.0,4.8,Buffet,29.0,0.5,17.6,50.0,0.0,1.0,24.7,0,Low,5000,1235.0
,7B8F,8.86,Cloudy,Medium,Unknown,motorcycle,delivery,18.36,81.0,0.0,17.0,5.0,37.0,4.6,Drinks,33.43333333,0.5,8.2,50.0,0.0,1.2,26.94,0,Low,5000,1347.0000000000002
,1C44,14.16,Cloudy,Medium,Unknown,motorcycle,delivery,21.37,64.0,0.0,17.0,5.0,27.0,4.6,Meal,31.01666667,0.5,4.8,50.0,0.0,1.2,25.27,0,Low,5000,1263.5
,8FA8,9.08,Fog,Medium,Unknown,motorcycle,delivery,26.39,88.0,0.0,17.0,5.0,37.0,5.0,Snack,32.36666667,0.5,17.6,50.0,0.0,1.2,28.58,0,Low,5000,1429.0
,911D,10.64,Fog,Medium,Unknown,motorcycle,delivery,19.81,68.0,0.0,17.0,5.0,35.0,4.0,Buffet,27.15,0.5,13.6,50.0,0.0,1.2,29.04,0,Low,5000,1452.0
,61FC,14.3,Fog,Medium,Unknown,ev,delivery,17.2,72.0,0.0,17.0,5.0,39.0,4.8,Drinks,37.76666667,0.5,14.4,50.0,0.0,1.0,27.38,0,Low,5000,1369.0
,5902,16.86,Clear,Medium,Unknown,motorcycle,delivery,22.57,43.0,0.0,17.0,5.0,20.0,4.6,Snack,32.08333333,0.5,0.0,50.0,0.0,1.2,25.61,0,Low,5000,1280.5
,3E8B,6.59,Fog,Medium,Unknown,motorcycle,delivery,27.0,44.0,0.0,17.0,5.0,32.0,4.5,Meal,26.41666667,0.5,10.0,50.0,0.0,1.2,28.12,0,Low,5000,1406.0
,77F1,10.88,Fog,Medium,Unknown,motorcycle,delivery,26.32,88.0,0.0,17.0,5.0,27.0,4.7,Drinks,42.63333333,0.5,17.6,50.0,0.0,1.2,30.57,0,Moderate,5000,1528.5000000000002
,BA4F,17.06,Clear,Medium,Unknown,motorcycle,delivery,17.23,53.0,0.0,17.0,5.0,29.0,4.9,Snack,32.9,0.5,0.6,50.0,0.0,1.2,24.29,0,Low,5000,1214.5
,8264,9.13,Fog,Medium,Unknown,motorcycle,delivery,19.77,68.0,0.0,17.0,5.0,29.0,4.8,Drinks,31.76666667,0.5,13.6,50.0,0.0,1.2,27.32,0,Low,5000,1366.0
,5796,12.14,Fog,Medium,Unknown,scooter,delivery,17.17,72.0,0.0,17.0,5.0,39.0,4.4,Buffet,27.68333333,0.5,14.4,50.0,0.0,1.3,28.44,0,Low,5000,1422.0
,8C0C,14.23,Clear,Medium,Unknown,motorcycle,delivery,23.11,43.0,0.0,17.0,5.0,38.0,4.2,Meal,29.2,0.5,0.0,50.0,0.0,1.2,24.0,0,Low,5000,1200.0
,6C24,13.88,Cloudy,Medium,Unknown,motorcycle,delivery,18.36,81.0,0.0,17.0,5.0,31.0,4.0,Buffet,27.88333333,0.5,8.2,50.0,0.0,1.2,26.02,0,Low,5000,1301.0
,C4DF,13.36,Fog,Medium,Unknown,motorcycle,delivery,23.94,88.0,0.0,17.0,5.0,32.0,4.6,Buffet,32.48333333,0.5,17.6,50.0,0.0,1.2,31.88,0,Moderate,5000,1593.9999999999998
,DF71,14.94,Fog,Medium,Unknown,motorcycle,delivery,23.92,88.0,0.0,17.0,5.0,29.0,4.8,Snack,37.51666667,0.5,17.6,50.0,0.0,1.2,29.85,0,Low,5000,1492.5
,73C0,11.34,Fog,Medium,Unknown,motorcycle,delivery,19.89,68.0,0.0,17.0,5.0,25.0,4.1,Snack,31.08333333,0.5,13.6,50.0,0.0,1.2,29.01,0,Low,5000,1450.5000000000002
,5D79,9.56,Fog,Medium,Unknown,motorcycle,delivery,19.68,91.0,0.0,17.0,5.0,25.0,4.7,Drinks,37.36666667,0.5,18.2,50.0,0.0,1.2,27.06,0,Low,5000,1353.0
,9818,18.19,Clear,Medium,Unknown,scooter,delivery,22.57,44.0,0.0,17.0,5.0,26.0,4.9,Buffet,31.93333333,0.5,0.0,50.0,0.0,1.3,25.89,0,Low,5000,1294.5
,C65F,12.16,Fog,Medium,Unknown,motorcycle,delivery,23.0,83.0,0.0,17.0,5.0,39.0,4.9,Snack,28.8,0.5,16.6,50.0,0.0,1.2,28.15,0,Low,5000,1407.4999999999998
,C895,11.27,Fog,Medium,Unknown,ev,delivery,23.95,88.0,0.0,17.0,5.0,36.0,4.5,Meal,29.23333333,0.5,17.6,50.0,0.0,1.0,26.57,0,Low,5000,1328.5
,C559,13.62,Clear,Medium,Unknown,motorcycle,delivery,18.25,58.0,0.0,17.0,5.0,30.0,4.9,Drinks,39.9,0.5,1.6,50.0,0.0,1.2,27.35,0,Low,5000,1367.5
,DA7D,13.14,Cloudy,Medium,Unknown,ev,delivery,24.95,61.0,0.0,17.0,5.0,38.0,4.3,Meal,30.81666667,0.5,4.2,50.0,0.0,1.0,25.37,0,Low,5000,1268.5000000000002
,7ED9,18.18,Clear,Medium,Unknown,scooter,delivery,22.57,44.0,0.0,17.0,5.0,38.0,4.9,Snack,33.5,0.5,0.0,50.0,0.0,1.3,25.95,0,Low,5000,1297.5
,59F4,12.14,Fog,Medium,Unknown,motorcycle,delivery,24.94,73.0,0.0,17.0,5.0,38.0,4.5,Buffet,32.81666667,0.5,14.6,50.0,0.0,1.2,29.52,0,Low,5000,1476.0
,9487,13.06,Fog,Medium,Unknown,ev,delivery,17.07,72.0,0.0,17.0,5.0,28.0,4.8,Drinks,36.38333333,0.5,14.4,50.0,0.0,1.0,27.35,0,Low,5000,1367.5
,14C0,17.36,Clear,Medium,Unknown,scooter,delivery,22.54,44.0,0.0,17.0,5.0,31.0,4.1,Meal,26.6,0.5,0.0,50.0,0.0,1.3,23.44,0,Low,5000,1172.0000000000002
,8.00E+80,11.33,Cloudy,Medium,Unknown,motorcycle,delivery,18.22,81.0,0.0,17.0,5.0,20.0,4.3,Drinks,34.38333333,0.5,8.2,50.0,0.0,1.2,27.93,0,Low,5000,1396.5
,25C0,14.53,Cloudy,Medium,Unknown,scooter,delivery,18.22,81.0,0.0,17.0,5.0,26.0,4.9,Buffet,31.75,0.5,8.2,50.0,0.0,1.3,29.14,1,Low,5000,1457.0
,25D8,14.04,Fog,Medium,Unknown,scooter,delivery,19.69,68.0,0.0,17.0,5.0,21.0,4.7,Buffet,31.4,0.5,13.6,50.0,0.0,1.3,28.62,1,Low,5000,1431.0
,14C8,12.65,Cloudy,Medium,Unknown,motorcycle,delivery,21.45,64.0,0.0,17.0,5.0,28.0,5.0,Snack,32.31666667,0.5,4.8,50.0,0.0,1.2,29.33,0,Low,5000,1466.5
,B999,9.63,Clear,Medium,Unknown,motorcycle,delivery,19.33,65.0,0.0,17.0,5.0,21.0,5.0,Buffet,28.96666667,0.5,3.0,50.0,0.0,1.2,24.16,0,Low,5000,1208.0
,AE03,8.24,Cloudy,Medium,Unknown,scooter,delivery,18.17,81.0,0.0,17.0,5.0,26.0,5.0,Drinks,37.9,0.5,8.2,50.0,0.0,1.3,24.08,0,Low,5000,1204.0
,5466,13.53,Fog,Medium,Unknown,motorcycle,delivery,19.52,93.0,0.0,17.0,5.0,25.0,4.6,Meal,32.4,0.5,18.6,50.0,0.0,1.2,26.57,0,Low,5000,1328.5
,2D1F,13.97,Fog,Medium,Unknown,motorcycle,delivery,25.06,73.0,0.0,17.0,5.0,28.0,4.6,Drinks,40.38333333,0.5,14.6,50.0,0.0,1.2,25.23,0,Low,5000,1261.5000000000002
,5032,15.45,Fog,Medium,Unknown,scooter,delivery,25.01,73.0,0.0,17.0,5.0,33.0,4.6,Snack,36.3,0.5,14.6,50.0,0.0,1.3,28.28,0,Low,5000,1414.0
,6945,9.62,Clear,Medium,Unknown,motorcycle,delivery,19.14,65.0,0.0,17.0,5.0,22.0,4.8,Meal,26.9,0.5,3.0,50.0,0.0,1.2,24.09,0,Low,5000,1204.5
,4EB4,13.57,Clear,Medium,Unknown,motorcycle,delivery,22.97,43.0,0.0,17.0,5.0,34.0,4.2,Meal,27.33333333,0.5,0.0,50.0,0.0,1.2,24.87,0,Low,5000,1243.5
,D0DF,20.09,Clear,Medium,Unknown,scooter,delivery,21.65,52.0,0.0,17.0,5.0,29.0,4.6,Buffet,29.36666667,0.5,0.4,50.0,0.0,1.3,24.08,0,Low,5000,1204.0
,C417,8.85,Fog,Medium,Unknown,motorcycle,delivery,17.82,82.0,0.0,17.0,5.0,24.0,4.9,Drinks,34.06666667,0.5,16.4,50.0,0.0,1.2,30.93,0,Moderate,5000,1546.5
,D4E,12.14,Fog,Medium,Unknown,scooter,delivery,24.94,73.0,0.0,17.0,5.0,29.0,4.6,Buffet,32.8,0.5,14.6,50.0,0.0,1.3,29.2,0,Low,5000,1460.0
,4C6B,9.77,Fog,Medium,Unknown,scooter,delivery,19.55,93.0,0.0,17.0,5.0,38.0,4.8,Snack,28.35,0.5,18.6,50.0,0.0,1.3,30.54,0,Moderate,5000,1527.0
,6F6,11.83,Cloudy,Medium,Unknown,motorcycle,delivery,18.26,81.0,0.0,17.0,5.0,29.0,4.6,Meal,23.03333333,0.5,8.2,50.0,0.0,1.2,25.21,0,Low,5000,1260.5
,3233,12.12,Fog,Medium,Unknown,scooter,delivery,24.97,73.0,0.0,17.0,5.0,33.0,4.7,Buffet,29.01666667,0.5,14.6,50.0,0.0,1.3,31.96,0,Moderate,5000,1598.0
,5924,12.75,Cloudy,Medium,Unknown,ev,delivery,21.45,64.0,0.0,17.0,5.0,33.0,4.6,Meal,29.71666667,0.5,4.8,50.0,0.0,1.0,21.12,0,Low,5000,1056.0
,9A21,15.11,Fog,Medium,Unknown,motorcycle,delivery,19.96,68.0,0.0,17.0,5.0,38.0,4.6,Buffet,33.68333333,0.5,13.6,50.0,0.0,1.2,28.86,0,Low,5000,1442.9999999999998
,484F,10.58,Clear,Medium,Unknown,scooter,delivery,23.16,43.0,0.0,17.0,5.0,21.0,4.9,Drinks,31.16666667,0.5,0.0,50.0,0.0,1.3,23.64,0,Low,5000,1182.0
,209A,11.05,Fog,Medium,Unknown,scooter,delivery,26.48,88.0,0.0,17.0,5.0,32.0,4.9,Snack,37.61666667,0.5,17.6,50.0,0.0,1.3,31.72,0,Moderate,5000,1586.0
,7CFA,9.62,Clear,Medium,Unknown,scooter,delivery,23.1,43.0,0.0,17.0,5.0,27.0,4.7,Buffet,24.91666667,0.5,0.0,50.0,0.0,1.3,23.96,0,Low,5000,1198.0
,872D,11.05,Fog,Medium,Unknown,scooter,delivery,26.48,88.0,0.0,17.0,5.0,34.0,4.8,Meal,33.61666667,0.5,17.6,50.0,0.0,1.3,30.18,0,Moderate,5000,1509.0
,56A2,18.25,Fog,Medium,Unknown,motorcycle,delivery,17.11,72.0,0.0,17.0,5.0,36.0,4.6,Drinks,38.7,0.5,14.4,50.0,0.0,1.2,28.01,0,Low,5000,1400.5
,D608,9.53,Clear,Medium,Unknown,ev,delivery,18.35,58.0,0.0,17.0,5.0,33.0,5.0,Meal,26.08333333,0.5,1.6,50.0,0.0,1.0,25.85,1,Low,5000,1292.5
,90F0,8.06,Fog,Medium,Unknown,scooter,delivery,24.84,73.0,0.0,17.0,5.0,25.0,4.9,Snack,28.75,0.5,14.6,50.0,0.0,1.3,29.11,0,Low,5000,1455.4999999999998
,33F8,16.3,Clear,Medium,Unknown,motorcycle,delivery,17.75,68.0,0.0,17.0,5.0,21.0,5.0,Buffet,30.73333333,0.5,3.6,50.0,0.0,1.2,28.7,0,Low,5000,1435.0
,B588,10.38,Clear,Medium,Unknown,scooter,delivery,22.95,43.0,0.0,17.0,5.0,33.0,4.9,Buffet,24.43333333,0.5,0.0,50.0,0.0,1.3,24.54,0,Low,5000,1227.0
,D79B,8.97,Fog,Medium,Unknown,motorcycle,delivery,22.97,83.0,0.0,17.0,5.0,21.0,4.6,Drinks,33.23333333,0.5,16.6,50.0,0.0,1.2,29.35,0,Low,5000,1467.5000000000002
,5B37,10.88,Fog,Medium,Unknown,motorcycle,delivery,26.32,88.0,0.0,17.0,5.0,35.0,4.7,Drinks,42.58333333,0.5,17.6,50.0,0.0,1.2,29.37,0,Low,5000,1468.5
,16ED,10.95,Fog,Medium,Unknown,scooter,delivery,17.16,72.0,0.0,17.0,5.0,29.0,4.8,Buffet,24.91666667,0.5,14.4,50.0,0.0,1.3,30.17,0,Moderate,5000,1508.5000000000002
,8D19,12.17,Clear,Medium,Unknown,scooter,delivery,19.09,65.0,0.0,17.0,5.0,23.0,5.0,Snack,32.83333333,0.5,3.0,50.0,0.0,1.3,23.87,0,Low,5000,1193.5000000000002
,90A2,7.91,Clear,Medium,Unknown,motorcycle,delivery,19.27,65.0,0.0,17.0,5.0,30.0,4.5,Drinks,30.08333333,0.5,3.0,50.0,0.0,1.2,24.84,0,Low,5000,1242.0
,A8FF,12.05,Fog,Medium,Unknown,motorcycle,delivery,19.61,92.0,0.0,17.0,5.0,24.0,4.8,Meal,32.38333333,0.5,18.4,50.0,0.0,1.2,29.96,0,Low,5000,1498.0000000000002
,4481,12.61,Fog,Medium,Unknown,scooter,delivery,19.62,68.0,0.0,17.0,5.0,29.0,4.5,Buffet,28.03333333,0.5,13.6,50.0,0.0,1.3,29.41,0,Low,5000,1470.5000000000002
,D9D7,7.6,Clear,Medium,Unknown,ev,delivery,21.81,55.0,0.0,17.0,5.0,31.0,4.7,Snack,32.01666667,0.5,1.0,50.0,0.0,1.0,23.55,0,Low,5000,1177.5
,4F9B,9.39,Fog,Medium,Unknown,motorcycle,delivery,26.36,88.0,0.0,17.0,5.0,39.0,5.0,Meal,26.13333333,0.5,17.6,50.0,0.0,1.2,30.46,0,Moderate,5000,1523.0
,3662,11.26,Fog,Medium,Unknown,motorcycle,delivery,19.51,68.0,0.0,17.0,5.0,25.0,5.0,Snack,31.23333333,0.5,13.6,50.0,0.0,1.2,28.45,0,Low,5000,1422.4999999999998
,9186,10.62,Fog,Medium,Unknown,motorcycle,delivery,26.35,88.0,0.0,17.0,5.0,37.0,4.6,Snack,37.88333333,0.5,17.6,50.0,0.0,1.2,32.8,1,Moderate,5000,1639.9999999999998
,5C5D,16.29,Fog,Medium,Unknown,scooter,delivery,17.07,72.0,0.0,17.0,5.0,22.0,4.6,Snack,35.4,0.5,14.4,50.0,0.0,1.3,29.89,0,Low,5000,1494.5
,33B2,16.2,Cloudy,Medium,Unknown,ev,delivery,21.27,65.0,0.0,17.0,5.0,32.0,4.6,Snack,30.15,0.5,5.0,50.0,0.0,1.0,29.46,0,Low,5000,1473.0000000000002
,6BCF,14.01,Clear,Medium,Unknown,scooter,delivery,22.66,43.0,0.0,17.0,5.0,24.0,4.8,Drinks,38.56666667,0.5,0.0,50.0,0.0,1.3,24.1,0,Low,5000,1205.0
,68C3,6.67,Fog,Medium,Unknown,scooter,delivery,26.31,88.0,0.0,17.0,5.0,22.0,4.6,Drinks,37.9,0.5,17.6,50.0,0.0,1.3,32.08,0,Moderate,5000,1603.9999999999998
,714A,9.34,Cloudy,Medium,Unknown,scooter,delivery,21.38,65.0,0.0,17.0,5.0,32.0,4.6,Snack,28.11666667,0.5,5.0,50.0,0.0,1.3,24.3,0,Low,5000,1215.0
,798B,11.66,Fog,Medium,Unknown,motorcycle,delivery,19.04,68.0,0.0,17.0,5.0,25.0,4.9,Buffet,29.41666667,0.5,13.6,50.0,0.0,1.2,31.06,0,Moderate,5000,1553.0
,B1A8,9.56,Clear,Medium,Unknown,scooter,delivery,17.59,68.0,0.0,17.0,5.0,26.0,4.7,Meal,21.66666667,0.5,3.6,50.0,0.0,1.3,23.85,0,Low,5000,1192.5
,5741,12.88,Fog,Medium,Unknown,motorcycle,delivery,25.06,73.0,0.0,17.0,5.0,33.0,4.0,Buffet,33.6,0.5,14.6,50.0,0.0,1.2,29.52,0,Low,5000,1476.0
,2969,15.2,Clear,Medium,Unknown,scooter,delivery,22.89,43.0,0.0,17.0,5.0,29.0,4.6,Drinks,38.93333333,0.5,0.0,50.0,0.0,1.3,23.47,0,Low,5000,1173.5
,D5C4,9.12,Fog,Medium,Unknown,scooter,delivery,23.94,88.0,0.0,17.0,5.0,24.0,4.6,Snack,31.98333333,0.5,17.6,50.0,0.0,1.3,31.06,0,Moderate,5000,1553.0
,194F,16.2,Cloudy,Medium,Unknown,motorcycle,delivery,21.27,65.0,0.0,17.0,5.0,34.0,4.0,Buffet,28.15,0.5,5.0,50.0,0.0,1.2,24.78,0,Low,5000,1239.0
,320F,12.53,Clear,Medium,Unknown,scooter,delivery,23.22,43.0,0.0,17.0,5.0,24.0,4.7,Snack,27.63333333,0.5,0.0,50.0,0.0,1.3,22.42,0,Low,5000,1121.0
,5C64,6.37,Clear,Medium,Unknown,motorcycle,delivery,27.03,48.0,0.0,17.0,5.0,39.0,5.0,Drinks,34.8,0.5,0.0,50.0,0.0,1.2,22.96,0,Low,5000,1148.0
,CD5A,12.97,Clear,Medium,Unknown,motorcycle,delivery,21.78,51.0,0.0,17.0,5.0,26.0,4.8,Snack,30.96666667,0.5,0.2,50.0,0.0,1.2,26.65,1,Low,5000,1332.4999999999998
,A443,8.28,Clear,Medium,Unknown,ev,delivery,19.23,65.0,0.0,17.0,5.0,30.0,4.8,Buffet,25.55,0.5,3.0,50.0,0.0,1.0,24.48,0,Low,5000,1224.0
,AAF0,9.5,Fog,Medium,Unknown,motorcycle,delivery,19.75,92.0,0.0,17.0,5.0,24.0,4.7,Drinks,34.75,0.5,18.4,50.0,0.0,1.2,27.36,1,Low,5000,1368.0
,1160,14.03,Clear,Medium,Unknown,motorcycle,delivery,23.11,43.0,0.0,17.0,5.0,29.0,4.6,Meal,29.61666667,0.5,0.0,50.0,0.0,1.2,25.69,0,Low,5000,1284.5
,816B,14.03,Fog,Medium,Unknown,motorcycle,delivery,25.07,73.0,0.0,17.0,5.0,37.0,4.6,Buffet,32.95,0.5,14.6,50.0,0.0,1.2,26.83,0,Low,5000,1341.5
,3804,28.86,Fog,Medium,Unknown,scooter,delivery,20.21,68.0,0.0,17.0,5.0,23.0,3.1,Meal,30.56666667,0.5,13.6,50.0,0.0,1.3,30.25,0,Moderate,5000,1512.5
,6132,7.27,Fog,Medium,Unknown,motorcycle,delivery,19.7,68.0,0.0,17.0,5.0,22.0,4.6,Meal,25.4,0.5,13.6,50.0,0.0,1.2,29.37,0,Low,5000,1468.5
,2FBE,11.19,Clear,Medium,Unknown,motorcycle,delivery,19.27,65.0,0.0,17.0,5.0,31.0,4.7,Meal,25.88333333,0.5,3.0,50.0,0.0,1.2,25.78,0,Low,5000,1289.0000000000002
,8.00E+09,8.92,Cloudy,Medium,Unknown,scooter,delivery,18.08,81.0,0.0,17.0,5.0,23.0,4.7,Buffet,27.76666667,0.5,8.2,50.0,0.0,1.3,30.58,0,Moderate,5000,1528.9999999999998
,9A00,15.8,Clear,Medium,Unknown,motorcycle,delivery,17.73,68.0,0.0,17.0,5.0,30.0,4.9,Buffet,27.13333333,0.5,3.6,50.0,0.0,1.2,23.1,0,Low,5000,1155.0
